posX,posY,accX,accY,velX,velY
769.768003,401.734724,1.378565,-3.329069,3.176454,-0.992133
769.768003,401.734724,0.000000,0.000000,0.000000,0.000000
769.768003,401.734724,0.000000,0.000000,0.000000,0.000000
769.768003,401.734724,0.000000,0.000000,0.000000,0.000000
769.768003,401.734724,0.000000,0.000000,0.000000,0.000000
769.768003,401.734724,0.000000,0.000000,0.000000,0.000000
769.768003,401.734724,0.000000,0.000000,0.000000,0.000000
769.768003,401.734724,0.000000,0.000000,0.000000,0.000000
769.768003,401.734724,0.000000,0.000000,0.000000,0.000000
769.768003,401.734724,0.000000,0.000000,0.000000,0.000000
769.768003,401.734724,0.000000,0.000000,0.000000,0.000000
769.768003,401.734724,0.000000,0.000000,0.000000,0.000000
769.768003,401.734724,0.000000,0.000000,0.000000,0.000000
769.768003,401.734724,0.000000,0.000000,0.000000,0.000000
769.768003,401.734724,0.000000,0.000000,0.000000,0.000000
769.768003,401.734724,0.000000,0.000000,0.000000,0.000000
769.768003,401.734724,0.000000,0.000000,0.000000,0.000000
769.768003,401.734724,0.000000,0.000000,0.000000,0.000000
769.768003,401.734724,0.000000,0.000000,0.000000,0.000000
769.768003,401.734724,0.000000,0.000000,0.000000,0.000000
769.768003,401.734724,0.000000,0.000000,0.000000,0.000000
769.768003,401.734724,0.000000,0.000000,0.000000,0.000000
769.768003,401.734724,0.000000,0.000000,0.000000,0.000000
769.768003,401.734724,0.000000,0.000000,0.000000,0.000000
769.768003,401.734724,0.000000,0.000000,0.000000,0.000000
769.768003,401.734724,0.000000,0.000000,0.000000,0.000000
769.768003,401.734724,0.000000,0.000000,0.000000,0.000000
769.768003,401.734724,0.000000,0.000000,0.000000,0.000000
769.768003,401.734724,0.000000,0.000000,0.000000,0.000000
769.768003,401.734724,0.000000,0.000000,0.000000,0.000000
769.768003,401.734724,0.000000,0.000000,0.000000,0.000000
769.768003,401.734724,0.000000,0.000000,0.000000,0.000000
769.768003,401.734724,0.000000,0.000000,0.000000,0.000000
769.768003,401.734724,0.000000,0.000000,0.000000,0.000000
769.768003,401.734724,0.000000,0.000000,0.000000,0.000000
769.768003,401.734724,0.000000,0.000000,0.000000,0.000000
769.768003,401.734724,0.000000,0.000000,0.000000,0.000000
769.768003,401.734724,0.000000,0.000000,0.000000,0.000000
769.768003,401.734724,0.000000,0.000000,0.000000,0.000000
769.768003,401.734724,0.000000,0.000000,0.000000,0.000000
769.768003,401.734724,0.000000,0.000000,0.000000,0.000000
769.768003,401.734724,0.000000,0.000000,0.000000,0.000000
768.680813,403.360806,-4.263645,2.618216,-1.087191,1.626082
764.881373,406.611076,-2.713536,1.625289,-3.799440,3.250270
761.082012,409.853941,0.000080,-0.007406,-3.799360,3.242864
757.285097,413.096067,0.002445,-0.000738,-3.796915,3.242127
753.499841,416.338118,0.011658,-0.000076,-3.785257,3.242051
749.705371,419.585360,-0.009213,0.005191,-3.794470,3.247242
745.911221,422.834966,0.000320,0.002364,-3.794150,3.249606
742.108888,426.081851,-0.008711,-0.002270,-3.802333,3.246885
738.308714,429.331263,-0.008772,0.011872,-3.800174,3.249411
734.507873,432.578258,-0.000666,-0.002416,-3.800841,3.246995
730.711124,435.831671,0.003810,0.006659,-3.796749,3.253413
726.914162,439.077209,-0.000213,-0.007875,-3.796962,3.245538
722.847962,441.986851,-0.455746,-0.202437,-4.066200,2.909642
722.841092,446.986847,4.058892,2.409440,-0.006870,4.999995
722.700036,451.979088,-0.134187,-0.007754,-0.141057,4.992241
722.567668,456.977335,0.008399,0.016937,-0.132368,4.998248
722.434594,461.969337,-0.000705,-0.006246,-0.133074,4.992002
722.302709,466.966569,0.001189,0.005231,-0.131885,4.997232
722.184357,471.956910,0.013532,-0.006892,-0.118352,4.990341
722.050701,476.955124,-0.015508,0.015492,-0.133656,4.998213
721.931579,481.951443,0.014535,-0.001894,-0.119122,4.996320
721.797698,486.949651,-0.014875,0.006224,-0.133881,4.998207
721.674116,491.948123,0.010053,0.010195,-0.123582,4.998473
721.095241,496.914500,-0.458747,-0.002458,-0.578874,4.966377
720.668325,501.896241,0.150463,0.032820,-0.426916,4.981741
720.352186,506.886237,0.109993,0.020639,-0.316139,4.989996
720.096565,511.879698,0.060298,0.007746,-0.255621,4.993461
720.096981,516.879698,0.256038,0.017409,0.000416,5.000000
720.078124,521.879663,-0.019284,0.003162,-0.018856,4.999964
720.065490,526.879647,0.006211,0.004376,-0.012635,4.999984
720.044331,531.879602,-0.008528,0.000815,-0.021159,4.999955
720.039581,536.874888,0.016409,-0.004669,-0.004750,4.995286
720.031930,541.868285,-0.002901,-0.001889,-0.007651,4.993397
720.029170,546.859073,0.004891,-0.002610,-0.002760,4.990787
721.930556,551.483435,1.904830,-0.364760,1.901386,4.624363
722.819117,553.623868,-1.012825,-2.483930,0.888561,2.140433
724.704450,558.214182,0.996773,2.449880,1.885334,4.590313
725.563598,560.273996,-1.026186,-2.530499,0.859148,2.059814
727.433975,564.834657,1.011228,2.500847,1.870376,4.560661
728.267127,566.807982,-1.037224,-2.587336,0.833153,1.973325
730.121717,571.337123,1.021437,2.555815,1.854590,4.529141
730.931067,573.243046,-1.045240,-2.623218,0.809350,1.905923
732.769337,577.740944,1.028920,2.591975,1.838270,4.497898
733.547589,579.572102,-1.060017,-2.666739,0.778252,1.831159
735.367389,584.030554,1.041547,2.627293,1.819800,4.458452
736.112571,585.790498,-1.074618,-2.698507,0.745182,1.759944
737.921727,590.227974,1.063975,2.677532,1.809156,4.437476
738.638556,591.907742,-1.092327,-2.757709,0.716829,1.679767
740.435382,596.312826,1.079997,2.725317,1.796826,4.405084
741.120125,597.931438,-1.112082,-2.786472,0.684744,1.618612
742.910615,602.304116,1.105746,2.754065,1.790490,4.372678
743.572822,603.851285,-1.128283,-2.825509,0.662207,1.547169
745.338373,608.198008,1.103344,2.799554,1.765551,4.346723
745.972391,609.674737,-1.131533,-2.869994,0.634018,1.476729
747.724382,613.984116,1.117973,2.832650,1.751991,4.309379
748.335347,615.398021,-1.141027,-2.895473,0.610964,1.413905
750.074917,619.673568,1.128606,2.861641,1.739570,4.275547
750.648330,621.031473,-1.166157,-2.917641,0.573413,1.357905
752.393897,625.276157,1.172153,2.886779,1.745566,4.244684
752.938857,626.561219,-1.200605,-2.959622,0.544961,1.285062
754.664493,630.794809,1.180675,2.948528,1.725635,4.233590
755.174597,632.000333,-1.215531,-3.028065,0.510104,1.205524
756.899603,636.210291,1.214902,3.004433,1.725006,4.209958
757.393289,637.352773,-1.231320,-3.067476,0.493686,1.142482
759.094697,641.542771,1.207722,3.047516,1.701408,4.189998
759.570320,642.611679,-1.225785,-3.121091,0.475623,1.068907
761.254095,646.778728,1.208151,3.098142,1.683774,4.167049
761.709409,647.780028,-1.228460,-3.165749,0.455314,1.001301
763.380653,651.933576,1.215931,3.152247,1.671245,4.153548
763.823341,652.864671,-1.228557,-3.222453,0.442687,0.931095
765.467110,657.013847,1.201082,3.218082,1.643769,4.149176
765.910088,657.876497,-1.200791,-3.286526,0.442979,0.862650
767.520811,662.010712,1.167745,3.271565,1.610723,4.134215
767.967083,662.796464,-1.164451,-3.348463,0.446272,0.785752
769.529157,666.933117,1.115802,3.350900,1.562074,4.136653
770.001851,667.619676,-1.089380,-3.450093,0.472694,0.686559
771.481911,671.779303,1.007366,3.473068,1.480060,4.159627
772.023196,672.346585,-0.938776,-3.592346,0.541284,0.567282
772.023196,672.346585,-0.938776,-3.592346,0.541284,0.567282
772.023196,672.346585,0.000000,0.000000,0.000000,0.000000
772.023196,672.346585,0.000000,0.000000,0.000000,0.000000
772.023196,672.346585,0.000000,0.000000,0.000000,0.000000
772.023196,672.346585,0.000000,0.000000,0.000000,0.000000
772.023196,672.346585,0.000000,0.000000,0.000000,0.000000
772.023196,672.346585,0.000000,0.000000,0.000000,0.000000
772.023196,672.346585,0.000000,0.000000,0.000000,0.000000
772.023196,672.346585,0.000000,0.000000,0.000000,0.000000
772.023196,672.346585,0.000000,0.000000,0.000000,0.000000
772.023196,672.346585,0.000000,0.000000,0.000000,0.000000
772.023196,672.346585,0.000000,0.000000,0.000000,0.000000
772.023196,672.346585,0.000000,0.000000,0.000000,0.000000
772.023196,672.346585,0.000000,0.000000,0.000000,0.000000
772.023196,672.346585,0.000000,0.000000,0.000000,0.000000
772.023196,672.346585,0.000000,0.000000,0.000000,0.000000
772.023196,672.346585,0.000000,0.000000,0.000000,0.000000
772.023196,672.346585,0.000000,0.000000,0.000000,0.000000
772.023196,672.346585,0.000000,0.000000,0.000000,0.000000
772.023196,672.346585,0.000000,0.000000,0.000000,0.000000
772.023196,672.346585,0.000000,0.000000,0.000000,0.000000
772.023196,672.346585,0.000000,0.000000,0.000000,0.000000
772.023196,672.346585,0.000000,0.000000,0.000000,0.000000
772.023196,672.346585,0.000000,0.000000,0.000000,0.000000
772.023196,672.346585,0.000000,0.000000,0.000000,0.000000
772.023196,672.346585,0.000000,0.000000,0.000000,0.000000
772.023196,672.346585,0.000000,0.000000,0.000000,0.000000
772.023196,672.346585,0.000000,0.000000,0.000000,0.000000
772.023196,672.346585,0.000000,0.000000,0.000000,0.000000
770.456271,668.380705,-2.108209,-4.533161,-1.566925,-3.965880
768.579036,663.752160,-0.310310,-0.662666,-1.877235,-4.628545
